"April 9, 2020",Way too slippery,"Very attractive, fits 11 perfectly. Comfortable in the hand but much too slippery.  I’ve dropped my phone at least three times just because it slid out of my hand, and I don’t usually drop my phone much. Going to try to rough up the sides with sandpaper and see if it helps. I should not have to do that. Otherwise, I’ll have to get a different case.",2.0,negative
"April 8, 2020",High quality durable phone case,"Very well made and durable case, I have been using this case for a few months and it still look like a new case! It’s also very easy to clean!",5.0,positive
"April 8, 2020","Inadequate protection, your phone can still be easily damaged.",The case for my brand new iPhone 11 failed to prevent the rear glass from shattering after a 3 foot fall while exiting a parked car. The fall caused $457 worth of damage to my phone. The manufacturer denied responsibility for the damage. Definitely would NOT buy again.,1.0,negative
"April 7, 2020",Reliable,Great case for the iPhone 11 with the ability to provide protection also to be able to see the little Apple in the back is a plus.,5.0,positive
"April 7, 2020",6 Stars!,Would give it 6 Stars if I could! Super comfortable and great looking!,5.0,positive
"January 2, 2020",Spigen Great products Used them for years,"Spigen case user for years,still the best for me.They never disappoint.",5.0,positive
"January 2, 2020",Great case for protection and seeing the phone for all its glory,Great looking case that gives you the protection you want and still view the beautiful aesthetics of the phone.,5.0,positive
"January 2, 2020",It’s okay.,"Back scratched up pretty quickly on this case, but it works, dropped the ole phone a couple times and no issues. For the price I am satisfied and would recommend even with the scratches",3.0,negative
"January 2, 2020","Good protection, let’s phone color show","Bought this item again, since my boys dropped their phones many times with ones for previous iPhone versions, and it protected well.  Clarity of case does dull slightly, as expected",4.0,positive
"January 2, 2020",Love it,Great product,5.0,positive
"January 2, 2020",Good for money,About a month in and seems to be a great case for the money.,4.0,positive
"January 2, 2020",Phone case,"Has not turned yellow, very good quality.",5.0,positive
"January 2, 2020",Great product,Great product,5.0,positive
"January 2, 2020",Nice case,Send study and protective,5.0,positive
"January 2, 2020",so good,love it,5.0,positive
"January 2, 2020",Still looks new,Have this item for almost a month still look new ...,5.0,positive
"January 2, 2020",Spigen just make great cases,"Spigen has been my go-to Apple tech protection for years.  The products consistently outshine their competition in the most important categories quality, durability, and looks/appeal.  This case is no different.I was a bit afraid of the “clear” back at first, but one of my favorite parts about this case now.  It’s sturdy and appealing look at.  I love the lips that protrude from the face of the phone as to provide that little bit of extra protection to the screen.If I were to comment something negative, it would be to make the invention on the camera hole a bit chunkier or thicker, this is just a preference as I’ve had issues with camera scratches in the past, but I understand that most people want the case to be as thin as possible as to not lose the appeal of the phone itself, so I’m not deducting any stars for this.Overall, you’ll like the look and feel of this case and you’ll be glad you have it for months/years to come.",5.0,positive
"January 2, 2020",Good product,Product as described,5.0,positive
"January 2, 2020",Nice case,I like it!!,5.0,positive
"January 2, 2020",Light yet sturdy,Great overall case. Will never buy anything but spigen,5.0,positive
"January 2, 2020",Comfortable,Very light and comfortable,5.0,positive
"January 1, 2020",Low priced case but serves purpose,"Case looks great on the phone as the color of the phone is still visible upon putting the case. Case is little slippery and the protection is not robust. If you are looking for cheap case and don't want spend high price, this is the one.",4.0,positive
"January 1, 2020",Wonderful case overall,"I bought this as a last minute case upon upgrading phones and so far it has exceeded my expectations. The sides are clean and easy to hold. I bought the case under the impression that it was all black, so I was a bit disappointed it came with a clear backing and black on the sides. The backside is also incredibly prone to fingerprints and oil, leading to difficulty maintaining sturdiness at times. Aside from those two things, however, I don't really have any complaints for this case.",4.0,positive
"January 1, 2020",This Iphone 11 case is great.,Always a good protective fit. I have been using this brand for my entire family for several years! Definitely worth the price.,5.0,positive
"January 1, 2020",Gets dirty,Gets stuff underneath otherwise very good for colored iPhones,5.0,positive
"January 1, 2020",Alright case,Only thing I don’t like about this case is the plastic backing. It gets dirty and scratches easily,3.0,negative
"January 1, 2020",Great product.,iPhone,5.0,positive
"January 1, 2020",Solid,Great,5.0,positive
"January 1, 2020",Works,Works fine,4.0,positive
"January 1, 2020","Great case, great price","Great case, reliable and has seen my phone through hell and back",5.0,positive
"January 1, 2020",GREAT PRICE and QUICK SHIPPING,Seriously so thankful my boss recommended ordering this off of Amazon.  SO VERY PLEASED with the quality and the ease of use.  AND THE PRICE is amazing!  So pleased with mine that I ordered another for my daughters new IPhone 11 Pro.  THANK YOU!!!,5.0,positive
"January 1, 2020",Great value for money,Great value,5.0,positive
"January 1, 2020",Works great,Got for my teenager and she dropped it within a day and the case held up and protected her new phone!,5.0,positive
"January 1, 2020",As advertised clear case,Daughter using for two weeks so far. As expected clear case to see the color of her mint green iPhone 11.,5.0,positive
"January 1, 2020",So far so good,So far seems to to work well. I haven’t dropped it yet though,5.0,positive
"January 1, 2020","Great protection, but discolors in ~3 months","I bought and returned this item a few times due to the shipments showing up with scratches when it first come out. Higher rating because it does protect my phone, but unfortunately it turns yellow really fast. I like the look of the clear case on my iPhone but not sure if I will go with this again due to the discoloration. Does add some bulk so it’s harder to use with one hand but it has protected from drops.",3.0,negative
"January 1, 2020",Easy side buttons to press and easy to hold!,"What I like about this product is that side buttons are easy to press no need for extra finger strength, it is flexible yet strong.",5.0,positive
"January 1, 2020",Durable,"I really like this case because it is not only durable, but simple. There is outlines of writing along the edges, but it is faint and does not bother me.",5.0,positive
"December 31, 2019",Good,If is a good phone cover.,5.0,positive
"December 31, 2019",The look,Nice case,5.0,positive
"December 31, 2019",It’s a finger print magnet,"Finger print magnet, if you don’t like that kind of stuff like me, I wouldn’t recommend.",3.0,negative
"December 31, 2019",Tal cual lo que pedí,Buena terminación y detalle de acabado. Buena descripción del articulo,5.0,positive
"December 31, 2019",Great product great price,Easy to use looks good,5.0,positive
"December 31, 2019",Spigen is a solid goto case for your iPhone,"Super clear case for iPhone 11, good compromise between grip and clarity, offers good protection without hiding the phone.",5.0,positive
"December 31, 2019",The case is very clear so it does not distort the natural color of your phone.,"I’ve only had this case for a little over a week. But so far, is every bit as good as the very expensive brands.",5.0,positive
"December 31, 2019",Great Value and Protection,"I bought two of these clear cases for my twins’ new iPhone 11’s. They show off the colors of their phones. The phones fit perfectly. There is a curve around the edging so that the Charles is slightly raised above the screen. I have a Spurgeon case that is similar and it seems to be made of a harder material then these cases although they are both clear cases. I do have to say I was skeptical of the cases doing what they needed to do, but they have already proved their worth.Not two hours after having her phone one of my twins dropped hers face down off a rock that was approximately 4’ high. She laid the phone down on its face and accidentally knocked it down. It landed face down. I was almost afraid to see the screen, but was pleasantly surprised. Not a scratch was in the screen.",4.0,positive
"December 31, 2019",Solid,"Good case, pretty durable.But it catches lots of finger prints.",4.0,positive
"December 31, 2019",Excellent iPhone 11 case,I highly recommend this iPhone 11 case.,5.0,positive
"December 31, 2019",!!,I really liked it!,5.0,positive
"December 31, 2019",It was last minute worth the time,Decent for the price,5.0,positive
"December 31, 2019",Awesome,Love that it still shows the color of the phone,5.0,positive
"December 31, 2019",Fantastic,"It was difficult to get the protective film off, but the product is great!",5.0,positive
"December 31, 2019",Good product,Received on time and as described.,5.0,positive
"December 31, 2019",Aceptable,Se siente agradable al tacto pero no da la seguridad que soportaría las caídas,4.0,positive
"December 31, 2019",Easy,Product was just what I was expecting,5.0,positive
"December 31, 2019",Good case for a good price!,Does the job well! It’s sturdy as I have dropped my iPhone 11 from about 3 feet on asphalt and no scratches or damage!Would recommend!,5.0,positive
"December 31, 2019",I just got it yesterday but totally like it better than the last holder I bought!,"It fits my phone like a glove, the material is good and the grip is tight.",5.0,positive
"December 31, 2019",Great phone case,Great phone case. Feels comparable to my last one that was double the cost.,5.0,positive
"December 31, 2019",Perfect fit,Recomended,5.0,positive
"December 31, 2019","Good price, good product, and good service. Thank you.",My daughter is very happy with the product.,5.0,positive
"December 31, 2019",Great buy,Great product!  Protects my new phone without covering the beautiful color.,5.0,positive
"December 31, 2019",it fits perfectly,"its great, fits perfectly and protects the phone.",5.0,positive
"December 31, 2019",Protected phone from fall off moving car.,"Had the same case for my XR.  I forgot my phone on my car’s hood when I was working on it and then took it for a test drive.  Used find my iPhone app and recovered with only the case scratched, phone was fine.",5.0,positive
"December 31, 2019",Best case,The best IPhone case,5.0,positive
"December 30, 2019",Good quality,"I like it. I wish the material was a little softer, but it does the trick",4.0,positive
"December 30, 2019",Great case,Has held up very well!,5.0,positive
"December 30, 2019",Great fit and great value,Great fit for the iPhone 11. This case is every bit as good as Otterbox for a lot less.,5.0,positive
"December 30, 2019",Nice. But could be better,Nice case but doesn't really protect the screen.  I drop it once face down and I got a small cracked.,3.0,negative
"December 30, 2019",Great Case,"Item was exactly as described, one tough little case. It fit my daughters phone perfectly and she loved it.",5.0,positive
"December 30, 2019",Excelente producto!,Es realmente resistente y se ve muy bien,5.0,positive
"December 30, 2019",Just buy it,Looks nice on the white iPhone. Great price and quality,5.0,positive
"December 30, 2019",Case,It much to say!,5.0,positive
"December 30, 2019",Great case. Great price,I like this case. It’s durable and it actually protects my phone. I dropped it several times and my phone is safe. They only thing I don’t like is how it says where it’s made on the side of the case but I feel only you could notice it.,5.0,positive
"December 30, 2019",Great case,Great so far.  Has survived a few drops and isn’t slick like some cases.  I feel I have a good grip on it most of the time,5.0,positive
"December 30, 2019",I-Phone 11Case,Bought this for my wife. She loves it. It looks good on the phone matching its color on the sides with the bottm being transparent. Will definitely recommend.,5.0,positive
"December 30, 2019",Just as Stated!,"Bought for iPhone11, FITS PERFECT!! Snug, easy to grip, narrow profile, and smooth enough to slide into & out of pockets! I don’t know about durability yet because I have not dropped it😳I can only hope👍🏽",5.0,positive
"December 30, 2019",Good Enough,Definitely recommend this case. I always gift them to friends and family. So far haven’t had any complaints.,5.0,positive
"December 30, 2019",Good,Like,5.0,positive
"December 30, 2019",Great iPhone 11 Case!,It is made well and exactly as described. Has a nice grip and non-slippery.,5.0,positive
"December 30, 2019",AMAZING QUALITY,Very Good Product! Protects the very FRAGILE phone!,5.0,positive
"December 30, 2019",Love this case!!!,"I have the iPhone 11, and the phone is just way too slippery without a case.I couldn’t be happier with this case! I bought it in clear so that my purple phone could show through. It makes it easier to hold my phone, and it seems very well-made. My kids have thrown my phone, I’ve dropped my phone several times, and My phone is still immaculate. I would say that it’s super durable! Love it.",5.0,positive
"December 30, 2019",Very nice,"Excellent product, highly recommended",5.0,positive
"December 30, 2019",Great case,Very nice clear case. Allows my phone color to show through but also feels sturdy enough to protect if it falls.,5.0,positive
"December 30, 2019",Good protection!,"Fits perfect, looks good, holds up well when dropped good protection",5.0,positive
"December 30, 2019",Nicest clear case for iPhone 11 with marginal protection,"Nicest clear iphone 11 case. And I ordered most of the ones on Amazon to reach that conclusion. The best grip by far of this type case & has small molding feet on the back 4 corners that serve 2 valuable purposes a 1) they grip a table top somewhat to prevent it from sliding off as easy, 2) if the phone drops landing on its back the corners absorb the worst of that impact. Smart design!I’d guess this case will protect from waist high drops. None of the clear cases I’ve seen seems like they’d protect from a drop over 6 feet though.",5.0,positive
"December 30, 2019",I see you Apple,Works Great! And I can see my new iPhone,5.0,positive
"December 30, 2019",Go,First time iPhone user and I feel protected,5.0,positive
"December 30, 2019",Great product at a good price,Sturdy alternative to competitors,5.0,positive
"December 29, 2019",Great case,The color is perfect for the red iPhone! Good grip and seems durable!,5.0,positive
"December 29, 2019","inexpensive, easy to install sort of and should do the job","Bought 4 for our new phones.  1 red and 3 black. Mom likes red.  The backs are clear, so the only red is around the perimeter of the case.  The inside protective plastic is a PITA to pull of, but once that is done the case goes on easily and seems to be attached securely.  I like a more square side, these are round and smooth.  I prefer a stippled back, these are clear and shiny, but before putting our phones in use I wanted at least a minimum amount of case,  these are a minimum amount type case.  No otterbox,  nothing frilly.  We'll see how they hold up.",5.0,positive
"December 29, 2019",Very good,Well built and fits good. Im gonna sleep now,5.0,positive
"December 29, 2019",Bang for your buck,Great value for the price..,5.0,positive
"December 29, 2019",It has a good design,I think is a little bit slippery on the sides,5.0,positive
"December 29, 2019",Tough case,Case fits snug to iPhone 11 and doesn't slip out of your hands.,5.0,positive
"December 29, 2019",Met my expectations.,IPhone 11 case met my expectations.,5.0,positive
"December 29, 2019",Doesn’t protect screen,"This case is beautiful and it is sturdy and shows off the color of your phone nicely. But it doesn’t protect the screen, I have a screen protector on and I dropped my phone and it cracked my screen protector.",3.0,negative
"December 29, 2019",Great grip,I liked it,5.0,positive
"December 29, 2019",A great slim case.,"I love Spigen phone cases.  They aren’t bulky and they still protect very well.  This one, for iphone 11, was a perfect fit.",5.0,positive
"December 29, 2019",Great case!,Love this case!,5.0,positive
"December 29, 2019",Great,Great case. Love it,5.0,positive
"December 29, 2019",Good grip and phone looks good. Phone not bulky at all. Make sure you have a good screen protector.,Very nice case,5.0,positive
"December 29, 2019",great for the price,"Serves the general purpose, arrived quickly and well-priced",4.0,positive
"December 29, 2019",Great!,It’s been a couple months and it’s holding up just fine.,5.0,positive
"December 29, 2019","Good protection, mediocre look",Good protective quality but it has some white text along the sides of the cases which is a little annoying,5.0,positive
"December 29, 2019",Great products,Nice but didn’t fit my phone,2.0,negative
"April 7, 2020",Yellowing but great protection,It’s a nice case but unfortunately starts to yellow over time which I don’t like :( but I find that is an issue with a lot of transparent phone cases. Other than that it’s pretty good durability wise,4.0,positive
"April 7, 2020",It doesn't sit high above the screen,Fits perfectly. The only thing I don't like that it doesn't sit high over your screen. If you drop it on the screen there might be a chance the screen might break.,4.0,positive
"April 6, 2020",Great Case,Loving it so far.,5.0,positive
"April 6, 2020",Excellent case,"Fits excellent on iPhone 11, dropped 2 times and weathered smoothly.  Nice!!",5.0,positive
"April 5, 2020",Beautifully engineered protective case.,"Beautifully engineered case. Fits my iPhone 11 like a glove. Offers insulated edge protection without obstructing iPhone’s mic or side button functions. Remember to peel off both the inner and outer protective film sheets. Although the instructions to remove both sides of the protective film coverings are clear, you need to go to one of the corner and gently lift the edges of the film with your fingernail to remove. This is my third iPhone 11 case. It exceeds all previous cases in design, quality, protectively and appearance. I’m going to order two spares just to make sure I have replacements on hand.",5.0,positive
"April 5, 2020",Perfect.,Perfect in every way.,5.0,positive
"April 4, 2020",Would recommend!,This case fits really nicely and isn’t bulky. I also love how the back is see through and displays the Apple logo. Way worth the price!,5.0,positive
"April 2, 2020",Good design & price,"Very nice case with stand holder, I would buy one more time.",5.0,positive
"April 2, 2020",Nice IPhone 11 Case,I have had it a few wks. It fit my iPhone 11 perfectly. There Are no air bubbles and no scratches as of yet. It was difficult and frustrating getting the plastic from the case before use. If not careful you will scratch the clear part of the case.,5.0,positive
"April 1, 2020",Pretty but not enough protection,"This is a pretty case, but if you drop your phone then it is useless. I dropped my phone and the back of my phone got damaged, so better go with a sturdier case if you are looking to protect your phone.",1.0,negative
"December 29, 2019",Sleek!!!,Sleek!!!,5.0,positive
"December 29, 2019",Don’t buy,This case was crap. Threw it away. Got what I paid for.,1.0,negative
"December 29, 2019",Gud,Gud,4.0,positive
"December 29, 2019",Superb case,"It definitely holds up and protects my phone. The wireless charging works perfectly. The only issue I have is that it can end up having a lot of fingerprints and oil smudges on the back, but it's a compromise I'm willing to make.",5.0,positive
"December 29, 2019",Awesome quality and very durable.,"Best case I have ever used, great quality and very durable. The back of the case is scratch resistant unlike other brands.",5.0,positive
"December 29, 2019",Best value for the purpose of protecting your phone.,Dependable and sturdy! I’ve used this case for each phone upgrade over the years and I’ve never had to replace the case or phone during it’s use.,5.0,positive
"December 29, 2019",Great case for iPhone 11,Great case for iPhone 11,5.0,positive
"December 29, 2019",Sturdy!,"This product is great! I have dropped the phone a couple of times and not one scratch or dent on it,This product is fantastic.",5.0,positive
"December 29, 2019",Case iPhone 11,"Llego en perfecto estado, es como lo esperaba",5.0,positive
"December 29, 2019",Muy buena calidad y resistencia,Buena calidad,5.0,positive
"December 28, 2019",Great product,"This product is sturdy,looks, and fits great!",5.0,positive
"December 28, 2019",Really good,Good quality and good looking. It has been a month already and phone seems to be very protected. Love the fact iPhone can show real color with it.,5.0,positive
"December 28, 2019",Good,Good,5.0,positive
"December 28, 2019",Bulky little case,"This case added a lot more bulk to my phone than I’d expected. I swapped it out for a Mujjo leather case as soon as I could.Also, that inside sticker was near impossible to remove.... and utterly pointless.",3.0,negative
"December 28, 2019",Good purchase,Good purchase,5.0,positive
"December 28, 2019",OK Overall,"It’s a good clear case but difficult to keep clean of fingerprints and/or face oils. The plastic is soft and the numbers aren’t too chunky. Overall, not a heavy duty case.",4.0,positive
"December 28, 2019",Excelente,Un cover bonito y es fuerte protege el celular. Me encanto y el envío fue bastante rápido,5.0,positive
"December 28, 2019",Durability,"Nice case, can see the color of the phone",5.0,positive
"December 28, 2019",Good quality!,Love this case!! Not crazy about the engraved advertising though,5.0,positive
"December 28, 2019",Good quality,Slim,5.0,positive
"December 28, 2019",Stylish Sturdiness,"Stylish will not detract to my lavender color iPhone 11. Been using in cruise ships, beach, etc and looks wonderful and sturdy.",5.0,positive
"December 28, 2019",Fit and durability,Excellent product.  Well worth the price.,5.0,positive
"December 28, 2019",Reliable,Doesn't slip out of the pocket,4.0,positive
"December 28, 2019",Good for the price,"This case is very smooth, which causes it to be slippery. It has protected the phone every time it has slip out of my hand.",3.0,negative
"December 27, 2019",great price and quality,pleasantly surprised. classy. and tough. easy to clean. and great for my red iphone.,5.0,positive
"December 27, 2019",Would buy again,Love how it’s clear. Dropped my phone twice already and no scratches on the camera or the front. Comes up a little so the actual screen never hits the ground.,5.0,positive
"December 27, 2019","Great looking case, holds up extremely well.","I have never been disappointed by Spigen products, ever!!!",5.0,positive
"December 27, 2019",Cheap sturdy case.,Cheap sturdy case.,5.0,positive
"December 27, 2019",Niceee *Insert Jojo Meme*,Easy to put on / remove . Seems sturdy,5.0,positive
"December 27, 2019",Good,A good case,5.0,positive
"December 27, 2019",Great Item!,"Bought 2 of them for my kids. Ordered it last night and came this afternoon. I have the clear and the black color. Pretty sturdy, and seems like it will protect their phone.",5.0,positive
"December 27, 2019",Nice product,Works great. Looks clean and it does wireless charging easily.,5.0,positive
"December 27, 2019",Love it!,"Simple, sturdy, and just what I was looking for. Shows off the iphone's design and protects without adding too much bulk. Definitely recommend!",5.0,positive
"December 27, 2019",Solid case,Good case if you want some protection and still show phone’s color,5.0,positive
"December 27, 2019",Great for the price,This is my first iPhone. I’ve dropped and cracked every phone I’ve had before this so I was nervous of how this case would hold up on this one. Initially I bought it to have until I found a better one. But I haven’t changed it yet. I’ve dropped my phone on the tile floors at home and on carpet. It’s doing a pretty good job of keeping my phone safe.,5.0,positive
"December 27, 2019",Good product,Works as it's supposed to be.,5.0,positive
"December 27, 2019",Best phone case ever,Excellent quality and durability,5.0,positive
"December 27, 2019",Worth the price,Great case and easy to put on. I love how I can see the color of my phone with the clear case. Very durable.,5.0,positive
"December 27, 2019",Great product,Awesome product,5.0,positive
"December 27, 2019",Good case just not all matte black,The case is transparent only the perimeter of the case is matte black!  :/,5.0,positive
"December 27, 2019",I love this case,Great case!!!  Fits well and easy to hold.  Would buy again.,5.0,positive
"December 27, 2019",Great buy for the money,Easy to get the phone in and out. The raised edges seem to be high enough to protect the camera lens.,5.0,positive
"December 27, 2019",Very good,Very good,5.0,positive
"December 27, 2019",S,Sd,5.0,positive
"December 27, 2019",Never had a broken phone in a Spigen,"I have had many Spigen cases. Doesn’t disappoint. Slim like I like, but raised edges high enough to protect the screen protector (also Spigen) and camera. Hopefully they stay clear and don’t discolor like the other clear cases.",5.0,positive
"December 27, 2019",Cute and simple,Simple,5.0,positive
"December 27, 2019",Great iPhone case,Love it,5.0,positive
"December 26, 2019",Great buy!,Fits my iPhone 11 quite well! My phone doesn’t get too hot to hold like with some cases and all of the ports and buttons are easily accessible. I’ve only had it for a couple of weeks - but I have no complaints as of yet.,5.0,positive
"December 26, 2019",It’s good,It’s good best bang for the buck,5.0,positive
"December 26, 2019",heheh,good,5.0,positive
"December 26, 2019",Third purchase,We reorder this case for each new phone sli. Durable and great price.,5.0,positive
"December 26, 2019",I like it!,Cool,5.0,positive
"December 26, 2019",Great case,"I would Highly  recommend this case. It’s not bulky but allows you to see your whole phone (cause why pick a particular color just to cover it up?) and the raised lip is high enough to keep the screen from getting cracked.  I drop my phone a lot because I’m  just clumsy, and this has kept it perfectly protected.",5.0,positive
"December 26, 2019",Low price for quality.,"New on the phone, and meeting or exceeding expectations so far.",5.0,positive
"December 26, 2019",It's soft so it won't slide around,It works as expected,5.0,positive
"December 26, 2019",Good Product,Good product,5.0,positive
"December 26, 2019",Can't go wrong with a Spigen,"I found Spigens years ago, and after many dropped phones without a single cracked screen, I won't buy anything else. My wife dropped her phone out of her purse the second day she had this, and it has no marks whatsoever. Great buy.",5.0,positive
"December 26, 2019",Buy it!,"I have used this case on my last 3 iPhones. In a word, perfect!",5.0,positive
"December 26, 2019",great spigen case.,"my wife has had it for 2 months now, it’s held up very well. no sign of discoloration like some other clear cases. the phone has been dropped a few times and the case does what it’s intended to do, protect.",5.0,positive
"December 26, 2019",Phone case,Love that it is thin,5.0,positive
"December 26, 2019",Great case,Great slim case!,5.0,positive
"December 26, 2019",Very good case,Clear and thin. Very good case,5.0,positive
"December 26, 2019",It looks and feels good.,It’s a great product,5.0,positive
"December 26, 2019",Great Case to match a Green iPhone 11,Great color and design. Looks great with a green iPhone 11.,5.0,positive
"December 26, 2019","Sturdy, good grip","I had a Spigen for one of my older iPhones, so I felt good about purchasing another one for my new phone. Repeat customer!",5.0,positive
"December 26, 2019",Crystal Clear Case,"Purchased this case for my IPhone 11. I wanted to protect my phone, but I didn't want to hide the sleekness of the phone.  So far this case works great.  It hugs the edges of the phone and the side buttons fits the template of the case perfectly.",4.0,positive
"December 26, 2019",Good quality,Good bumper projection,5.0,positive
"December 26, 2019",Great quality,Very comfortable not bulky,5.0,positive
"December 26, 2019",I,Judge,4.0,positive
"December 26, 2019",Strong,Excellent quality !,5.0,positive
"December 25, 2019",Love it,Love it,5.0,positive
"December 25, 2019",Good value,Good solid construction and a very good price compared to cell phone retail stores.,4.0,positive
"December 25, 2019",Easy to  install,Great,5.0,positive
"December 25, 2019","Good case, great price","I bought 4 of these cases, they’re great.",5.0,positive
"December 25, 2019",Stylish and low cost phone case,Great phone case for the price!,5.0,positive
"December 25, 2019",Great case,Great case for the price. Is exactly as described.,5.0,positive
"December 25, 2019",As advertised,Good fit and feels solid. Hopefully it will not turn yellow over time.,5.0,positive
"December 25, 2019",Looks and works great.,"Fits perfectly, looks great and protects my phone from drops.",5.0,positive
"December 25, 2019",Not bulky,"This is the 2nd time I’ve purchased this case. I like that it is clear, doesn’t add a lot of bulk to my phone, and provides adequate protection. My old phone looks as good as new after 3 years. So I ordered the same case for my new phone.",5.0,positive
"December 25, 2019",It’s clear,Great. Didn’t know it had a clear back before I got it. Love the case.,5.0,positive
"December 25, 2019",Annoying,Brand new IPHONE 11 Pro Max at on speaker phone there is an annoying echo that everyone says is there.  My wife has the same phone same case same annoying echo.,1.0,negative
"December 25, 2019",Nice,Great product for the price,5.0,positive
"December 25, 2019",Reasonable price Korea made,Best case at reasonable price.,5.0,positive
"December 25, 2019",Great case,"Great case. So glad I didn’t buy one that was 50$ at the store with my phone! Really sleek - can see the color really well, I got the clear one. Such a good purchase for the price. Have had it for 3 months and hasn’t turned yellow - as I’ve had clear ones that have turned yellow tint.",4.0,positive
"December 24, 2019",Nsns,Hsns,4.0,positive
"December 24, 2019",Nice and slim,Very slim for iPhone 11,5.0,positive
"December 24, 2019","Great case, excellent value!","I had purchased the Apple clear case with my iPhone 11 and found it slipped out of my hands easily.  For way less than half the price, the Spigen case is a great choice",5.0,positive
"December 24, 2019",Looks great!,It does protect your phone and it's very good looking. It doesn't block the Apple logo. I really like it!,5.0,positive
"December 24, 2019",Best case for the price,Form-fitting and easy to hold. One of the best cases for iPhone 11 for the price.,5.0,positive
"December 24, 2019",So far so good!,Love how it looks with my phone! Seems durable and like it protects well too!,5.0,positive
"December 24, 2019","It fit perfectly, tight and snug",It was perfect,5.0,positive
"December 24, 2019",I like it!,"High quality. Soft buttons, plastic back.",5.0,positive
"December 24, 2019",Perfect,This is the perfect phone cover for new new mint green iPhone 11! It came right away too.,5.0,positive
"December 24, 2019",Great case,Great case for the iPhone 11 it looks amazing with my white iPhone.,4.0,positive
"December 24, 2019",Once you go Spigen you never go back!,"Once you go Spigen you never go back! Been rocking Spigen cases since the iPhone 5 and I love how much protection it provides while still being a fraction of the size of these other brands. It feels ergonomic and grippy in the hands. It feels and looks thin but somehow doesn’t compromise on the protection aspect of the case. After all, that’s what a case is for, how amazing it looks is just an added bonus. Plus, the new iPhone 11’s have some crazy cool colors I get to show off with the crystal clear frame. Highly recommended!",5.0,positive
"December 24, 2019",Durable and stunning!,This case is amazing! Been having Spigen cases on my phones since the IPhone 8 Plus and recently bought my sister a new phone for Christmas and the case really compliments the phones color and keeps it safe.,5.0,positive
"December 23, 2019",🤷🏻‍♂️,👍🏼,5.0,positive
"December 23, 2019",Good case BOIIIII,I dropped my phone like 8 times and it still hold up,5.0,positive
"December 23, 2019","Perfect fit, very sturdy, heavy duty.",iPhone 11,5.0,positive
"December 23, 2019",Good so far !!,Still reviewing will update later this week.,5.0,positive
"March 31, 2020",Works great!,This is a great protective clear case. The only thing is the front part of the case shows all fingerprints.,4.0,positive
"March 31, 2020",Nice case,I really like this case. It’s sturdy. Not bulky and shoes the color of my phone beautifully,5.0,positive
"March 31, 2020",Very durable,"I bought one for my iPhone 8+ . I hate colorful cases and I have Had it for two years now so it’s time for this case to retire but it’s been TWO freaking years !!!!I have a two year old who drops it and I am very clumsy, and i have dropped it over 100xs already from different heights flooring and angles and It has never broke or slipped out its case not once soI highly recommend!",5.0,positive
"March 31, 2020",Slim and durable,My husband can be pretty rough on phones. This case has kept his phone from cracking and he likes how slim it is.,5.0,positive
"March 31, 2020",Spigen makes quality stuff,I’ve bought several Spigen products and have always been satisfied.,5.0,positive
"March 31, 2020",Dirt and dust magnant,Scratched very easy and gets dirty easy,3.0,negative
"March 30, 2020",iPhone Clear Case,I love it Looks fantastic on my iPhone!,5.0,positive
"March 30, 2020",cheap,These suck for protection pay for what you get,1.0,negative
"March 30, 2020",Great case,Great product. Arrived on time and exactly as advertised.,5.0,positive
"March 30, 2020","Spigen = quality, protection and durability","It's an excellent product, I always recommend Spigen",5.0,positive
"December 23, 2019",Sturdy feeling case,"Been using this case for about a month now & it’s held up well.  I had a Spigen on my last phone that I used for 4 years, so I expect this one to work just as well.  Feels quite sturdy even though it doesn’t add too much bulk; was worried I might not be able to use wireless charging, but it works just fine!",5.0,positive
"December 23, 2019",Great case and great color,This green case is the perfect addition for the IPhone 11 in (mint) green. The colors match really well and the case is from great quality. Highly recommendable.,5.0,positive
"December 23, 2019",Pretty basic & sturdy,Good basic case,4.0,positive
"December 23, 2019",Nice Case,"This is a very sturdy case. I like that is protects both the screen on the front and the camera on the back. It does not let the phone touch the surface it is placed on.  However, I do not like the way it smudges up on the back.  I am constantly wiping it off.",4.0,positive
"December 23, 2019",I loved it,"I liked it, It has really good quality.",5.0,positive
"December 23, 2019",Great clear case,I was needing a case while one I had ordered was coming in the mail so I ordered this one from amazon since it would be delivered quickly with prime. I was actually very pleasantly surprised by the case. It’s a hard silicone and is much better quality than I was expecting. It’s a great clear case and come with clear film on the outside and inside to keep it with no scratches until you receive it then you peel off the films and put it on your phone! Great case for the price! Very similar to the speck clear case.,5.0,positive
"December 23, 2019",Great value - perfect size,Super value and doesn’t make the phone too thick or heavy.,5.0,positive
"December 23, 2019",Nice case!,Perfect!,5.0,positive
"December 23, 2019",Great crystal clear case,Great product. Have had for 4 months and still has no signs of yellowing.,5.0,positive
"December 22, 2019",Very good quality!,I was pleasantly surprised with the quality of this phone case. It’s sturdy and good quality material.,5.0,positive
"December 22, 2019",Case shows in photos,Case shows up in wide angle photos and it’s quite annoying if you are trying to take scenic photos. Also the branding is dumb but I barely notice it. Overall would not recommend cause of the camera thing.,2.0,negative
"December 22, 2019",Love this case!!,Absolutely love this product buy it you won’t regret it because it’s great quality & won’t break the bank either.,5.0,positive
